        489, 4.31575343572245190E-012
        490, 4.78315493966550421E-012
        491, 4.81353582671960804E-012
        492, 5.05301602935258232E-012
        493, 4.84085105519798734E-012
        494, 4.79692171367081872E-012
        495, 4.88662996992453864E-012
        496, 4.46666683110625796E-012
        497, 4.83114743318733050E-012
        498, 4.76662842250314780E-012
        499, 4.87860601554400897E-012
        500, 4.72973624269760336E-012
        501, 5.12633458017875551E-012
        502, 4.47585252154585896E-012
        503, 4.80592513248252468E-012
        504, 4.73569334667029905E-012
        505, 4.61127860441013415E-012
        506, 4.70748192440136554E-012
        507, 4.55813513288045944E-012
        508, 4.83010446360755883E-012
        509, 4.62069440639729479E-012
        510, 4.69087245297753030E-012
        511, 4.86559412398406674E-012
        512, 4.44002919165636362E-012
        513, 4.79101614100612469E-012
        514, 4.63794430400351820E-012
        515, 4.41281533115944200E-012
        516, 4.71804720394187718E-012
        517, 5.10623299816998877E-012
        518, 4.94599992211962633E-012
        519, 4.88365527387515666E-012
        520, 4.70209608851983058E-012
        521, 4.71890574627729638E-012
        522, 4.79642480853470640E-012
        523, 4.95228419094517047E-012
        524, 4.70776817744746426E-012
        525, 4.66357709964147228E-012
        526, 4.85599815421140354E-012
        527, 4.61496786916086749E-012
        528, 4.57636395615864154E-012
        529, 5.10085141143978511E-012
        530, 5.20785446778293602E-012
        531, 4.25562479932573909E-012
        532, 4.90025970666273969E-012
        533, 5.08928461875847410E-012
        534, 4.87128014191193208E-012
        535, 4.90558639236638456E-012
        536, 5.09584949595009510E-012
        537, 4.65517772249579133E-012
        538, 4.84693598817552752E-012
        539, 4.99500061091587195E-012
        540, 5.10739206058373240E-012
        541, 5.23736569494374690E-012
        542, 5.44224197198099632E-012
        543, 5.28445282694206274E-012
        544, 4.66889584192639981E-012
        545, 5.01932882827137200E-012
        546, 4.48220570249659071E-012
        547, 5.05265930773238097E-012
        548, 4.98269382663535569E-012
        549, 5.24621963620796532E-012
        550, 4.91025176728007099E-012
        551, 4.67062120770093117E-012
        552, 4.83770318396271205E-012
        553, 4.63935953856162439E-012
        554, 4.65020794359397837E-012
        555, 4.66964742715859337E-012
        556, 5.09958484735097826E-012
        557, 4.85388713065786893E-012
        558, 5.24886963385697806E-012
        559, 4.71615394076509605E-012
        560, 4.65240540149460605E-012
        561, 4.97984072900060120E-012
        562, 4.67747197542830890E-012
        563, 5.06228426223859937E-012
        564, 4.97979671138133310E-012
        565, 5.14310722160735577E-012
        566, 5.09511081033243394E-012
        567, 5.09920300493236009E-012
        568, 4.94461218569049952E-012
        569, 4.86950659932376811E-012
        570, 5.09830630180142751E-012
        571, 4.85568276579332201E-012
        572, 5.27941782423214222E-012
        573, 4.99569351949609783E-012
        574, 4.72216903945447402E-012
        575, 5.04639938099530938E-012
        576, 5.04935596379899657E-012
        577, 4.82643981646966851E-012
        578, 4.96093094574077280E-012
