        581, 1.12814583737677232E-012
        582, 1.22035844901856977E-012
        583, 1.13691839229124018E-012
        584, 1.16679787316813727E-012
        585, 1.10600722580128281E-012
        586, 1.09907155119523334E-012
        587, 1.13150115961691594E-012
        588, 1.17611936937821407E-012
        589, 1.18998158514231377E-012
        590, 1.09419573926517948E-012
        591, 1.20570634811642718E-012
        592, 1.22951569791131820E-012
        593, 1.22113977481323455E-012
        594, 1.20238727992675370E-012
        595, 1.16351497207245494E-012
        596, 1.13967517169548483E-012
        597, 1.14104478817844188E-012
        598, 1.15438042571868123E-012
        599, 1.20573753696636315E-012
        600, 1.17124507217216480E-012
        601, 1.19429373815101547E-012
        602, 1.17375403087867873E-012
        603, 1.19078353710456155E-012
        604, 1.19951103323175086E-012
        605, 1.11279613897067589E-012
        606, 1.14038098776581275E-012
        607, 1.15715202070689903E-012
        608, 1.22788482603406177E-012
        609, 1.17941140925978443E-012
        610, 1.02302959622097479E-012
        611, 1.17600651939145510E-012
        612, 1.25585155872056234E-012
        613, 1.17708475724677201E-012
        614, 1.17570947062182202E-012
        615, 1.26426460109693412E-012
        616, 1.14806337879610388E-012
        617, 1.13154246367314936E-012
        618, 1.10988388275259916E-012
        619, 1.21353573339121301E-012
        620, 1.18295116635652906E-012
        621, 1.14564924955480360E-012
        622, 1.16660492168410607E-012
        623, 1.14590474028648361E-012
        624, 1.23321240498949582E-012
        625, 1.17929412292808389E-012
        626, 1.19645248142029746E-012
        627, 1.15942824795055243E-012
        628, 1.08902421498788216E-012
        629, 1.19625367749323261E-012
        630, 1.23772293524816232E-012
        631, 1.19274778309203941E-012
        632, 1.23903203049735711E-012
        633, 1.20736312641973617E-012
        634, 1.25792429678481925E-012
        635, 1.15222177013948402E-012
        636, 1.12832675697175067E-012
        637, 1.20446362334793995E-012
        638, 1.15855824113774955E-012
        639, 1.18916691679427231E-012
        640, 1.14980625827251939E-012
        641, 1.17193217920626317E-012
        642, 1.32092142320508553E-012
        643, 1.16880760803829438E-012
        644, 1.23295804327594201E-012
        645, 1.32356037922770868E-012
        646, 1.20040719455125501E-012
        647, 1.18146203051324123E-012
        648, 1.22152129596496125E-012
        649, 1.21113277308481424E-012
        650, 1.14023628573948872E-012
        651, 1.24652656505608965E-012
        652, 1.31904890668764690E-012
